code,part_length,routability,probability
kbrnF\[ArpJC[A^Br^_Acbr[X^`_ParmM`a`NmrArmUcd^b_akbqnEp[Aq\IC[A^Bq^_Acbq[W_`^Oaqma`q`amqAdmqcd_b^ajhqcGp]DK\qp\AlgqjoAhgq]Y_e^SfqmfeqefmqAimqhi_g^fjhrcH\]DLprp\AlgrjoAhgr]Z^e_TfrmQefeRmrArmVhi^g_f,49,0,3.83706711314912e-36
^BrmN`a`MmraP_`^X[r^_ArbcArmUcd^b_aArpJC[A[\Fnrbk^Bqma`q`amqaO^`_W[q^_AqbcAdmqcd_b^aAq\IC[A[pEnqbkjhqmfeqefmqfS^e_Y]qAlgqghAimqhi_g^fA\pq\KD]pGcqjojhrmQefeRmrfT_e^Z]rAlgrghArmVhi^g_fA\prpLD]\Hcrjo,49,0,1.3552391920065235e-30
kbrmN`a`Mmr^_ArbcArpJC[A[\FnraP_`^X[rB^Aa_b^dcUmrkbqma`q`amq^_AqbcAq\IC[A[pEnqaO^`_W[qB^Aa^b_dcqmdojqmfeqefmqAlgqghA\pq\KD]pGcqfS^e_Y]qhjAf^g_ihqmiojrmQefeRmrAlgrghA\prpLD]\HcrfT_e^Z]rhjAf_g^ihVmr,49,0,1.0194833836447708e-20
kbrmM`a`NmrA[\FnrpJC[ArmUcd^b_aA_^raP_`^X[rB^Arbckbqma`q`amqA[pEnq\IC[Admqcd_b^aA_^qaO^`_W[qB^AqbclgqmfeqefmqcGp]DK\qp\Aimqhi_g^fAhgqfS^e_Y]qjoAqhjlgrmRefeQmrcH\]DLprp\ArmVhi^g_fAhgrfT_e^Z]rjoArhj,49,0,1.0172203600643903e-24
kbraP_`^X[rmN`a`MmrbcAa_b^dcUmrA[CJprnF\[Ar^_ArB^kbqaO^`_W[qma`q`amqbcAa^b_dcqmdA[CI\qnEp[Aq^_AqB^lgqfS^e_Y]qmfeqefmqhjAf^g_ihqmiA\pq\KD]pGcqghAqjolgrfT_e^Z]rmQefeRmrhjAf_g^ihVmrA\prpLD]\HcrghArjo,49,0,1.401298464324817e-45
[CJprA[\FnrbkArB^ArmUcd^b_aAcbrmN`a`Mmr[X^`_Par^_[CI\qA[pEnqbkAqB^Admqcd_b^aAcbqma`q`amq[W_`^Oaq^_\pq\KD]pGcqhjAqglAimqhi_g^fAojqmfeqefmq]Y_e^Sfqgh\prpLD]\HcrhjArglArmVhi^g_fAojrmRefeQmr]Z^e_Tfrgh,49,0,1.8146817598943543e-13
[CJprA[\Fnr[X^`_ParB^ArmUcd^b_aArbcAkbrmN`a`Mmr^_[CI\qA[pEnq[W_`^OaqB^Admqcd_b^aAqbcAkbqma`q`amq^_\pq\KD]pGcq]Y_e^SfqglAimqhi_g^fAqjoAjhqmfeqefmqgh\prpLD]\Hcr]Z^e_TfrglArmVhi^g_fArjoAjhrmRefeQmrgh,49,0,1.6844157180173625e-09
rB^ArmUcd^b_aA_^r[X^`_ParbcA[CJprnF\[ArmN`a`MmrbkqB^Admqcd_b^aA_^q[W_`^OaqbcA[CI\qnEp[Aqma`q`amqbkqglAimqhi_g^fAhgq]Y_e^SfqjoA\pq\KD]pGcqmfeqefmqhjrglArmVhi^g_fAhgr]Z^e_TfrjoA\prpLD]\HcrmQefeRmrhj,49,0,5.869736307114381e-15
raP_`^X[rmM`a`NmrA[\FnrpJC[AkbrbcArmUcd^b_aA_^rB^qaO^`_W[qma`q`amqA[pEnq\IC[AkbqbcAdmqcd_b^aA_^qB^qfS^e_Y]qmfeqefmqcGp]DK\qp\AjhqjoAimqhi_g^fAhgqglrfT_e^Z]rmRefeQmrcH\]DLprp\AjhrjoArmVhi^g_fAhgrgl,49,0,9.913966536601038e-09
cbrmN`a`MmrA_^r[X^`_ParB^ArmUcd^b_aAkbrA[\FnrpJC[cbqma`q`amqA_^q[W_`^OaqB^Admqcd_b^aAkbqA[pEnq\IC[ojqmfeqefmqAlgq]Y_e^SfqhjAimqhi_g^fAhgqcGp]DK\qp\ojrmRefeQmrAlgr]Z^e_TfrhjArmVhi^g_fAhgrcH\]DLprp\,49,0,4.0929080569185317e-08
cbrmN`a`MmrA[CJprnF\[ArB^Aa_b^dcUmrAkbr[X^`_Par^_cbqma`q`amqA[CI\qnEp[AqB^Aa^b_dcqmdAkbq[W_`^Oaq^_ojqmfeqefmqA\pq\KD]pGcqhjAf^g_ihqmiAhgq]Y_e^SfqglojrmRefeQmrA\prpLD]\HcrhjAf_g^ihVmrAhgr]Z^e_Tfrgl,49,0,2.6860321941921287e-20
[CJprA[\Fnr[X^`_ParmN`a`MmrbkArmUcd^b_aA_^rAcbrB^[CI\qA[pEnq[W_`^Oaqma`q`amqbkAdmqcd_b^aA_^qAcbqB^\pq\KD]pGcq]Y_e^SfqmfeqefmqjoAimqhi_g^fAhgqAjhqgl\prpLD]\Hcr]Z^e_TfrmRefeQmrjoArmVhi^g_fAhgrAjhrgl,49,0,8.981549228306851e-13
[CJprA[\FnrbcA_^rB^ArmUcd^b_aAkbr[X^`_ParmN`a`Mmr[CI\qA[pEnqbcA_^qB^Admqcd_b^aAkbq[W_`^Oaqma`q`amq\pq\KD]pGcqhjAhgqglAimqhi_g^fAojq]Y_e^Sfqmfeqefmq\prpLD]\HcrhjAhgrglArmVhi^g_fAojr]Z^e_TfrmRefeQmr,49,0,1.1449967764285557e-13
kbrmM`a`Nmr[X^`_Par^_ArnF\[ArpJC[AcbrB^Aa_b^dcUmrkbqma`q`amq[W_`^Oaq^_AqnEp[Aq\IC[AcbqB^Aa^b_dcqmdjhqmfeqefmq]Y_e^SfqAlgqcGp]DK\qp\AhgqjoAf^g_ihqmijhrmQefeRmr]Z^e_TfrAlgrcH\]DLprp\AhgrjoAf_g^ihVmr,49,0,5.225765679286806e-25
[CJprA[\FnrA_^rbkA^BrmM`a`Nmr[X^`_ParbcArmUcd^b_a[CI\qA[pEnqA_^qbkA^Bqma`q`amq[W_`^OaqbcAdmqcd_b^a\pq\KD]pGcqglAqhjAojqmfeqefmq]Y_e^SfqghAimqhi_g^f\prpLD]\HcrglArhjAojrmQefeRmr]Z^e_TfrghArmVhi^g_f,49,0,1.7697983691687788e-15
[CJprA[\FnrmM`a`NmrB^AkbraP_`^X[r^_Aa_b^dcUmrAcbr[CI\qA[pEnqma`q`amqB^AkbqaO^`_W[q^_Aa^b_dcqmdAcbq\pq\KD]pGcqmfeqefmqjoAjhqfS^e_Y]qghAf^g_ihqmiAlgq\prpLD]\HcrmRefeQmrjoAjhrfT_e^Z]rghAf_g^ihVmrAlgr,49,0,1.924340779768923e-14
[CJprA[\FnrmM`a`NmrArmUcd^b_aAcbraP_`^X[rB^A_^rbk[CI\qA[pEnqma`q`amqAdmqcd_b^aAcbqaO^`_W[qB^A_^qbk\pq\KD]pGcqmfeqefmqAimqhi_g^fAlgqfS^e_Y]qjoAhgqhj\prpLD]\HcrmRefeQmrArmVhi^g_fAlgrfT_e^Z]rjoAhgrhj,49,0,7.169455307209915e-11
[CJprA[\FnraP_`^X[rbcA^BrmM`a`Nmr^_ArbkAa_b^dcUmr[CI\qA[pEnqaO^`_W[qbcA^Bqma`q`amq^_AqbkAa^b_dcqmd\pq\KD]pGcqfS^e_Y]qghAjhqmfeqefmqAlgqjoAf^g_ihqmi\prpLD]\HcrfT_e^Z]rghAjhrmQefeRmrAlgrjoAf_g^ihVmr,49,0,1.1072148379349597e-13
a_b^dcUmrA^Br^_ArmM`a`NmrbkAcbr[X^`_ParnF\[ArpJC[a^b_dcqmdA^Bq^_Aqma`q`amqbkAcbq[W_`^OaqnEp[Aq\IC[f^g_ihqmiAjhqAlgqmfeqefmqjoAhgq]Y_e^SfqcGp]DK\qp\f_g^ihVmrAjhrAlgrmQefeRmrjoAhgr]Z^e_TfrcH\]DLprp\,49,0,7.28984093142232e-13
cbr^_AraP_`^X[rmN`a`MmrB^ArpJC[A[\FnrbkAa_b^dcUmrcbq^_AqaO^`_W[qma`q`amqB^Aq\IC[A[pEnqbkAa^b_dcqmdhgqAlgqfS^e_Y]qmfeqefmqhjA\pq\KD]pGcqjoAf^g_ihqmihgrAlgrfT_e^Z]rmRefeQmrhjA\prpLD]\HcrjoAf_g^ihVmr,49,0,5.871162557014031e-06
cbrmN`a`Mmr[X^`_ParnF\[A[CJprArmUcd^b_aAkbrA_^rB^cbqma`q`amq[W_`^OaqnEp[A[CI\qAdmqcd_b^aAkbqA_^qB^hgqmfeqefmq]Y_e^SfqcGp]DK\qp\Aimqhi_g^fAojqglAqhjhgrmRefeQmr]Z^e_TfrcH\]DLprp\ArmVhi^g_fAojrglArhj,49,0,3.500511306267737e-18
[CJprA[\FnrmN`a`Mmr[X^`_ParbkA^BrAa_b^dcUmrA_^rbc[CI\qA[pEnqma`q`amq[W_`^OaqbkA^BqAa^b_dcqmdA_^qbc\pq\KD]pGcqmfeqefmq]Y_e^SfqhjAlgqAf^g_ihqmiAhgqjo\prpLD]\HcrmRefeQmr]Z^e_TfrhjAlgrAf_g^ihVmrAhgrjo,49,0,5.958903075836686e-13
[CJprA[\FnrB^AkbrA_^rmM`a`Nmr[X^`_ParbcAa_b^dcUmr[CI\qA[pEnqB^AkbqA_^qma`q`amq[W_`^OaqbcAa^b_dcqmd\pq\KD]pGcqglAjhqAhgqmfeqefmq]Y_e^SfqjoAf^g_ihqmi\prpLD]\HcrglAjhrAhgrmQefeRmr]Z^e_TfrjoAf_g^ihVmr,49,0,6.356965725531273e-17
[CJprA[\FnraP_`^X[rmN`a`MmrbkAcbrA_^rB^Aa_b^dcUmr[CI\qA[pEnqaO^`_W[qma`q`amqbkAcbqA_^qB^Aa^b_dcqmd\pq\KD]pGcqfS^e_Y]qmfeqefmqjoAhgqglAqhjAf^g_ihqmi\prpLD]\HcrfT_e^Z]rmQefeRmrjoAhgrglArhjAf_g^ihVmr,49,0,7.802170232584435e-14
cbr[X^`_ParmN`a`MmrnF\[ArpJC[Aa_b^dcUmrA^BrA_^rbkcbq[W_`^Oaqma`q`amqnEp[Aq\IC[Aa^b_dcqmdA^BqA_^qbkhgq]Y_e^SfqmfeqefmqcGp]DK\qp\Af^g_ihqmiAjhqglAqjohgr]Z^e_TfrmQefeRmrcH\]DLprp\Af_g^ihVmrAjhrglArjo,49,0,5.24164045501152e-09
a_b^dcUmrAkbrmM`a`Nmr[X^`_ParA_^rnF\[ArpJC[A^Brbca^b_dcqmdAkbqma`q`amq[W_`^OaqA_^qnEp[Aq\IC[A^Bqbcf^g_ihqmiAjhqmfeqefmq]Y_e^SfqglAqcGp]DK\qp\Aojqghf_g^ihVmrAjhrmRefeQmr]Z^e_TfrglArcH\]DLprp\Aojrgh,49,0,5.9093316177871724e-12
^BraP_`^X[rA_^rbkAa_b^dcUmrAcbrmM`a`NmrnF\[ArpJC[^BqaO^`_W[qA_^qbkAa^b_dcqmdAcbqma`q`amqnEp[Aq\IC[ojqfS^e_Y]qglAqhjAf^g_ihqmiAhgqmfeqefmqcGp]DK\qp\ojrfT_e^Z]rglArhjAf_g^ihVmrAhgrmRefeQmrcH\]DLprp\,49,0,2.5751101792104766e-15
[CJprA[\FnraP_`^X[rbkArmUcd^b_aArmM`a`NmrbcA^Br^_[CI\qA[pEnqaO^`_W[qbkAdmqcd_b^aAqma`q`amqbcA^Bq^_\pq\KD]pGcqfS^e_Y]qjoAimqhi_g^fAqmfeqefmqhjAlgqgh\prpLD]\HcrfT_e^Z]rjoArmVhi^g_fArmQefeRmrhjAlgrgh,49,0,1.0764684228638938e-13
[CJprA[\Fnr[X^`_ParmN`a`MmrbcA_^rArmUcd^b_aA^Brbk[CI\qA[pEnq[W_`^Oaqma`q`amqbcA_^qAdmqcd_b^aA^Bqbk\pq\KD]pGcq]Y_e^SfqmfeqefmqhjAhgqAimqhi_g^fAlgqjo\prpLD]\Hcr]Z^e_TfrmRefeQmrhjAhgrArmVhi^g_fAlgrjo,49,0,1.2204153243544624e-09
cbrA[CJprnF\[Ar[X^`_Par^_AkbrmN`a`MmrB^Aa_b^dcUmrcbqA[CI\qnEp[Aq[W_`^Oaq^_Akbqma`q`amqB^Aa^b_dcqmdhgqA\pq\KD]pGcq]Y_e^SfqglAojqmfeqefmqhjAf^g_ihqmihgrA\prpLD]\Hcr]Z^e_TfrglAojrmQefeRmrhjAf_g^ihVmr,49,0,1.0308112052825891e-07
cbrB^ArmUcd^b_aAkbr^_ArmN`a`MmraP_`^X[rA[\FnrpJC[cbqB^Admqcd_b^aAkbq^_Aqma`q`amqaO^`_W[qA[pEnq\IC[hgqhjAimqhi_g^fAojqglAqmfeqefmqfS^e_Y]qcGp]DK\qp\hgrhjArmVhi^g_fAojrglArmQefeRmrfT_e^Z]rcH\]DLprp\,49,0,0.31806623935699463
cbr^_Aa_b^dcUmrArmN`a`MmrA[\FnrpJC[AkbraP_`^X[rB^cbq^_Aa^b_dcqmdAqma`q`amqA[pEnq\IC[AkbqaO^`_W[qB^hgqglAf^g_ihqmiAqmfeqefmqcGp]DK\qp\AojqfS^e_Y]qhjhgrglAf_g^ihVmrArmQefeRmrcH\]DLprp\AojrfT_e^Z]rhj,49,0,4.428836109155766e-14
cbr[X^`_Par^_ArmUcd^b_aA[CJprnF\[ArmM`a`NmrAkbrB^cbq[W_`^Oaq^_Admqcd_b^aA[CI\qnEp[Aqma`q`amqAkbqB^hgq]Y_e^SfqglAimqhi_g^fA\pq\KD]pGcqmfeqefmqAojqhjhgr]Z^e_TfrglArmVhi^g_fA\prpLD]\HcrmRefeQmrAojrhj,49,0,1.1524424788163069e-23
cbrbkAa_b^dcUmrA[CJprnF\[Ar^_A^BraP_`^X[rmN`a`MmrcbqbkAa^b_dcqmdA[CI\qnEp[Aq^_A^BqaO^`_W[qma`q`amqhgqjoAf^g_ihqmiA\pq\KD]pGcqglAjhqfS^e_Y]qmfeqefmqhgrjoAf_g^ihVmrA\prpLD]\HcrglAjhrfT_e^Z]rmQefeRmr,49,0,3.9086478556693237e-19
[CJprA[\Fnr[X^`_ParmN`a`MmrbcArbkArmUcd^b_aA_^rB^[CI\qA[pEnq[W_`^Oaqma`q`amqbcAqbkAdmqcd_b^aA_^qB^\pq\KD]pGcq]Y_e^SfqmfeqefmqglAqhjAimqhi_g^fAhgqjo\prpLD]\Hcr]Z^e_TfrmQefeRmrglArhjArmVhi^g_fAhgrjo,49,0,4.6460066904785435e-09
[CJprA[\FnrbkAcbraP_`^X[r^_ArmUcd^b_aArmN`a`MmrB^[CI\qA[pEnqbkAcbqaO^`_W[q^_Admqcd_b^aAqma`q`amqB^\pq\KD]pGcqhjAlgqfS^e_Y]qghAimqhi_g^fAqmfeqefmqjo\prpLD]\HcrhjAlgrfT_e^Z]rghArmVhi^g_fArmQefeRmrjo,49,0,1.3739793099837262e-37
rmUcd^b_aAcbrmN`a`MmraP_`^X[rB^A[CJprA[\FnrbkA_^rdmqcd_b^aAcbqma`q`amqaO^`_W[qB^A[CI\qA[pEnqbkA_^qimqhi_g^fAojqmfeqefmqfS^e_Y]qglA\pq\KD]pGcqhjAhgqrmVhi^g_fAojrmQefeRmrfT_e^Z]rglA\prpLD]\HcrhjAhgr,49,0,2.6513744160183705e-05
rmUcd^b_aAcbrB^A_^raP_`^X[rAkbrmN`a`MmrnF\[ArpJC[dmqcd_b^aAcbqB^A_^qaO^`_W[qAkbqma`q`amqnEp[Aq\IC[imqhi_g^fAojqglAhgqfS^e_Y]qAjhqmfeqefmqcGp]DK\qp\rmVhi^g_fAojrglAhgrfT_e^Z]rAjhrmQefeRmrcH\]DLprp\,49,0,3.751022938235809e-16
_^rnF\[ArpJC[ArmUcd^b_aAr[X^`_ParmM`a`NmrB^Acbrbk_^qnEp[Aq\IC[Admqcd_b^aAq[W_`^Oaqma`q`amqB^AcbqbkhgqcGp]DK\qp\Aimqhi_g^fAq]Y_e^SfqmfeqefmqhjAlgqjohgrcH\]DLprp\ArmVhi^g_fAr]Z^e_TfrmRefeQmrhjAlgrjo,49,0,7.095398487505511e-14
cbrArmUcd^b_aA_^raP_`^X[rmN`a`MmrA[\FnrpJC[AkbrB^cbqAdmqcd_b^aA_^qaO^`_W[qma`q`amqA[pEnq\IC[AkbqB^ojqAimqhi_g^fAhgqfS^e_Y]qmfeqefmqcGp]DK\qp\AjhqglojrArmVhi^g_fAhgrfT_e^Z]rmRefeQmrcH\]DLprp\Ajhrgl,49,0,7.588524786142235e-24
cbrmM`a`NmrbkAraP_`^X[rB^ArmUcd^b_aA_^rA[\FnrpJC[cbqma`q`amqbkAqaO^`_W[qB^Admqcd_b^aA_^qA[pEnq\IC[ojqmfeqefmqhjAqfS^e_Y]qglAimqhi_g^fAhgqcGp]DK\qp\ojrmQefeRmrhjArfT_e^Z]rglArmVhi^g_fAhgrcH\]DLprp\,49,0,4.780726509112654e-11
[CJprA[\FnrB^AcbrbkArmUcd^b_aA_^raP_`^X[rmN`a`Mmr[CI\qA[pEnqB^AcbqbkAdmqcd_b^aA_^qaO^`_W[qma`q`amq\pq\KD]pGcqglAojqhjAimqhi_g^fAhgqfS^e_Y]qmfeqefmq\prpLD]\HcrglAojrhjArmVhi^g_fAhgrfT_e^Z]rmRefeQmr,49,0,1.0855865902395512e-12
[CJprA[\FnrB^A_^rbkAa_b^dcUmrAraP_`^X[rmN`a`Mmrbc[CI\qA[pEnqB^A_^qbkAa^b_dcqmdAqaO^`_W[qma`q`amqbc\pq\KD]pGcqglAhgqhjAf^g_ihqmiAqfS^e_Y]qmfeqefmqjo\prpLD]\HcrglAhgrhjAf_g^ihVmrArfT_e^Z]rmRefeQmrjo,49,0,9.898571171930858e-27
kbrmM`a`Nmr^_AraP_`^X[rB^ArpJC[A[\FnrbcAa_b^dcUmrkbqma`q`amq^_AqaO^`_W[qB^Aq\IC[A[pEnqbcAa^b_dcqmdojqmfeqefmqAlgqfS^e_Y]qhjA\pq\KD]pGcqghAf^g_ihqmiojrmRefeQmrAlgrfT_e^Z]rhjA\prpLD]\HcrghAf_g^ihVmr,49,0,2.5600500822965108e-27
a_b^dcUmrAcbr[X^`_ParnF\[A[CJprA^BrA_^rmM`a`Nmrbka^b_dcqmdAcbq[W_`^OaqnEp[A[CI\qA^BqA_^qma`q`amqbkf^g_ihqmiAhgq]Y_e^SfqcGp]DK\qp\AjhqglAqmfeqefmqjof_g^ihVmrAhgr]Z^e_TfrcH\]DLprp\AjhrglArmRefeQmrjo,49,0,1.3918725113443164e-12
^BrmN`a`MmrbcArmUcd^b_aAraP_`^X[r^_AkbrnF\[ArpJC[^Bqma`q`amqbcAdmqcd_b^aAqaO^`_W[q^_AkbqnEp[Aq\IC[ojqmfeqefmqhjAimqhi_g^fAqfS^e_Y]qghAlgqcGp]DK\qp\ojrmQefeRmrhjArmVhi^g_fArfT_e^Z]rghAlgrcH\]DLprp\,49,0,6.093727128407977e-35
cbr[X^`_Par^_A^BrmN`a`MmrbkArmUcd^b_aArA[\FnrpJC[cbq[W_`^Oaq^_A^Bqma`q`amqbkAdmqcd_b^aAqA[pEnq\IC[ojq]Y_e^SfqghAjhqmfeqefmqglAimqhi_g^fAqcGp]DK\qp\ojr]Z^e_TfrghAjhrmRefeQmrglArmVhi^g_fArcH\]DLprp\,49,0,2.999647197299282e-09
cbr[X^`_ParmN`a`MmrB^A_^rArmUcd^b_aAkbrA[\FnrpJC[cbq[W_`^Oaqma`q`amqB^A_^qAdmqcd_b^aAkbqA[pEnq\IC[ojq]Y_e^SfqmfeqefmqhjAhgqAimqhi_g^fAlgqcGp]DK\qp\ojr]Z^e_TfrmRefeQmrhjAhgrArmVhi^g_fAlgrcH\]DLprp\,49,0,1.9596834022195253e-07
a_b^dcUmrArpJC[A[\Fnr^_A^BrbcAraP_`^X[rmN`a`Mmrbka^b_dcqmdAq\IC[A[pEnq^_A^BqbcAqaO^`_W[qma`q`amqbkf^g_ihqmiA\pq\KD]pGcqglAjhqAojqfS^e_Y]qmfeqefmqghf_g^ihVmrA\prpLD]\HcrglAjhrAojrfT_e^Z]rmRefeQmrgh,49,0,1.8661343303971734e-11
kbraP_`^X[rbcArB^Aa_b^dcUmrA_^rmM`a`NmrnF\[A[CJprkbqaO^`_W[qbcAqB^Aa^b_dcqmdA_^qma`q`amqnEp[A[CI\qhgqfS^e_Y]qAojqhjAf^g_ihqmiAlgqmfeqefmqcGp]DK\qp\hgrfT_e^Z]rAojrhjAf_g^ihVmrAlgrmQefeRmrcH\]DLprp\,49,0,4.087964756408318e-29
_^rbkA^BrbcAa_b^dcUmrAr[X^`_ParmN`a`MmrA[\FnrpJC[_^qbkA^BqbcAa^b_dcqmdAq[W_`^Oaqma`q`amqA[pEnq\IC[hgqjoAlgqhjAf^g_ihqmiAq]Y_e^SfqmfeqefmqcGp]DK\qp\hgrjoAlgrhjAf_g^ihVmrAr]Z^e_TfrmQefeRmrcH\]DLprp\,49,0,3.483110880882906e-13
kbrArmUcd^b_aA_^r[X^`_ParA[\FnrpJC[AcbrmN`a`MmrB^kbqAdmqcd_b^aA_^q[W_`^OaqA[pEnq\IC[Acbqma`q`amqB^ojqAimqhi_g^fAhgq]Y_e^SfqcGp]DK\qp\AjhqmfeqefmqglojrArmVhi^g_fAhgr]Z^e_TfrcH\]DLprp\AjhrmRefeQmrgl,49,0,2.4878621353797454e-28
kbrmM`a`NmrB^AraP_`^X[rbcA[CJprnF\[Ar^_Aa_b^dcUmrkbqma`q`amqB^AqaO^`_W[qbcA[CI\qnEp[Aq^_Aa^b_dcqmdojqmfeqefmqglAqfS^e_Y]qhjA\pq\KD]pGcqghAf^g_ihqmiojrmQefeRmrglArfT_e^Z]rhjA\prpLD]\HcrghAf_g^ihVmr,49,0,3.445792923774725e-42
rmUcd^b_aA_^rmM`a`Nmr[X^`_ParbkA[CJprnF\[AAA^Brbcdmqcd_b^aA_^qma`q`amq[W_`^OaqbkA[CI\qnEp[AAA^Bqbcimqhi_g^fAhgqmfeqefmq]Y_e^SfqhjA\pq\KD]pGcqglAqjormVhi^g_fAhgrmRefeQmr]Z^e_TfrhjA\prpLD]\HcrglArjo,49,0,4.803346655535279e-06
_^rmM`a`Nmr[X^`_ParB^AAA[\FnrpJC[AkbrbcAa_b^dcUmr_^qma`q`amq[W_`^OaqB^AAA[pEnq\IC[AkbqbcAa^b_dcqmdhgqmfeqefmq]Y_e^SfqAlgqcGp]DK\qp\AojqhjAf^g_ihqmihgrmRefeQmr]Z^e_TfrAlgrcH\]DLprp\AojrhjAf_g^ihVmr,49,0,5.223465973994146e-13
_^rbcA[CJprnF\[AAA^BrmN`a`MmraP_`^X[rbkArmUcd^b_a_^qbcA[CI\qnEp[AAA^Bqma`q`amqaO^`_W[qbkAdmqcd_b^ahgqhjA\pq\KD]pGcqglAqmfeqefmqfS^e_Y]qjoAimqhi_g^fhgrhjA\prpLD]\HcrglArmRefeQmrfT_e^Z]rjoArmVhi^g_f,49,0,1.4349895716136984e-09
raP_`^X[rB^A_^rbcAa_b^dcUmrAkbrmN`a`MmrA[\FnrpJC[qaO^`_W[qB^A_^qbcAa^b_dcqmdAkbqma`q`amqA[pEnq\IC[qfS^e_Y]qjoAlgqhjAf^g_ihqmiAhgqmfeqefmqcGp]DK\qp\rfT_e^Z]rjoAlgrhjAf_g^ihVmrAhgrmRefeQmrcH\]DLprp\,49,0,4.867136641634184e-12
rmM`a`Nmr^_Acbr[X^`_ParbkAa_b^dcUmrA[CJprnF\[ArB^qma`q`amq^_Acbq[W_`^OaqbkAa^b_dcqmdA[CI\qnEp[AqB^qmfeqefmqglAjhq]Y_e^SfqghAf^g_ihqmiA\pq\KD]pGcqjormQefeRmrglAjhr]Z^e_TfrghAf_g^ihVmrA\prpLD]\Hcrjo,49,0,2.667242648546865e-29
_^rmN`a`MmrB^AAA[\FnrpJC[AkbraP_`^X[rbcAa_b^dcUmr_^qma`q`amqB^AAA[pEnq\IC[AkbqaO^`_W[qbcAa^b_dcqmdhgqmfeqefmqAlgqcGp]DK\qp\AjhqfS^e_Y]qjoAf^g_ihqmihgrmRefeQmrAlgrcH\]DLprp\AjhrfT_e^Z]rjoAf_g^ihVmr,49,0,1.2964004554305575e-06
_^rbkAa_b^dcUmrAcbrmM`a`NmrB^AraP_`^X[rnF\[ArpJC[_^qbkAa^b_dcqmdAcbqma`q`amqB^AqaO^`_W[qnEp[Aq\IC[jhqjoAf^g_ihqmiAhgqmfeqefmqglAqfS^e_Y]qcGp]DK\qp\jhrjoAf_g^ihVmrAhgrmQefeRmrglArfT_e^Z]rcH\]DLprp\,49,0,3.960403116565203e-09
_^raP_`^X[rbcAkbrmM`a`NmrnF\[ArpJC[ArmUcd^b_aA^Br_^qaO^`_W[qbcAkbqma`q`amqnEp[Aq\IC[Admqcd_b^aA^BqjhqfS^e_Y]qghAojqmfeqefmqcGp]DK\qp\Aimqhi_g^fAlgqjhrfT_e^Z]rghAojrmQefeRmrcH\]DLprp\ArmVhi^g_fAlgr,49,0,1.0574689734976772e-10
rmUcd^b_aAkbrmM`a`NmrB^A_^raP_`^X[rbcAAA[\FnrpJC[dmqcd_b^aAkbqma`q`amqB^A_^qaO^`_W[qbcAAA[pEnq\IC[imqhi_g^fAlgqmfeqefmqjoAhgqfS^e_Y]qhjAqcGp]DK\qp\rmVhi^g_fAlgrmQefeRmrjoAhgrfT_e^Z]rhjArcH\]DLprp\,49,0,8.767204349169333e-07
^BrbcArmM`a`NmraP_`^X[rnF\[ArpJC[A_^rbkArmUcd^b_a^BqbcAqma`q`amqaO^`_W[qnEp[Aq\IC[A_^qbkAdmqcd_b^ahgqglAqmfeqefmqfS^e_Y]qcGp]DK\qp\AjhqjoAimqhi_g^fhgrglArmQefeRmrfT_e^Z]rcH\]DLprp\AjhrjoArmVhi^g_f,49,0,2.3415509265452083e-25
_^r[X^`_ParmN`a`MmrB^AcbrbkA[CJprnF\[AAArmUcd^b_a_^q[W_`^Oaqma`q`amqB^AcbqbkA[CI\qnEp[AAAdmqcd_b^ahgq]Y_e^SfqmfeqefmqhjAojqglA\pq\KD]pGcqAimqhi_g^fhgr]Z^e_TfrmQefeRmrhjAojrglA\prpLD]\HcrArmVhi^g_f,49,0,7.241984789629896e-10
^Br^_A[CJprA[\Fnr[X^`_ParmN`a`MmrbcArbkAa_b^dcUmr^Bq^_A[CI\qA[pEnq[W_`^Oaqma`q`amqbcAqbkAa^b_dcqmdjhqghA\pq\KD]pGcq]Y_e^SfqmfeqefmqjoAqglAf^g_ihqmijhrghA\prpLD]\Hcr]Z^e_TfrmQefeRmrjoArglAf_g^ihVmr,49,0,2.1685418554760397e-16
rmUcd^b_aA[CJprA[\FnrA^BraP_`^X[r^_AkbrmN`a`Mmrbcdmqcd_b^aA[CI\qA[pEnqA^BqaO^`_W[q^_Akbqma`q`amqbcimqhi_g^fA\pq\KD]pGcqAjhqfS^e_Y]qglAojqmfeqefmqghrmVhi^g_fA\prpLD]\HcrAjhrfT_e^Z]rglAojrmQefeRmrgh,49,0,1.8775377086388545e-11
^Br[X^`_ParA[\FnrpJC[Akbr^_Aa_b^dcUmrArmM`a`Nmrbc^Bq[W_`^OaqA[pEnq\IC[Akbq^_Aa^b_dcqmdAqma`q`amqbclgq]Y_e^SfqcGp]DK\qp\AojqhjAf^g_ihqmiAqmfeqefmqghlgr]Z^e_TfrcH\]DLprp\AojrhjAf_g^ihVmrArmRefeQmrgh,49,0,1.0534975092975627e-24
rmUcd^b_aA[CJprA[\Fnr[X^`_ParbkA^BrbcArmN`a`Mmr^_dmqcd_b^aA[CI\qA[pEnq[W_`^OaqbkA^BqbcAqma`q`amq^_imqhi_g^fA\pq\KD]pGcq]Y_e^SfqglAjhqAojqmfeqefmqghrmVhi^g_fA\prpLD]\Hcr]Z^e_TfrglAjhrAojrmQefeRmrgh,49,0,2.0426352165259232e-08
